has_cost,fusion_id,sku_name_pb,sku_level_pb,sku_name,sku_level_osc,sku_category,sku_type,sku_cost,cost_currency,vendor,USD_MRC,USD_NRC,CAD_MRC,CAD_NRC,EUR_MRC,EUR_NRC,GBP_MRC,GBP_NRC
False,6284,Remote Access VPN - 500 Concurrent Users - 1year,Component,,,,,,,,335.94,0.0,446.8,0.0,,,270.79,0.0
False,6290,Remote Access VPN - 500 Concurrent Users - 3year,Component,,,,,,,,263.47,0.0,350.41,0.0,,,212.37,0.0
False,6296,Remote Access VPN - 500 Concurrent Users - 5year,Component,,,,,,,,264.45,0.0,351.72,0.0,,,213.17,0.0
False,1530,Remote Hands,Component,,,,,,,,0.0,100.0,0.0,100.0,,,,
False,3776,Remote Hands (Recurring Cost),Component,,,,,,,,,,600.0,0.0,,,,
False,1531,Remote Hands - After Hours,Component,,,,,,,,0.0,250.0,0.0,250.0,,,,
False,1603,Replication DBA,Component,,,,,,,,200.0,0.0,230.0,0.0,,,140.0,0.0
False,2522,Reseller Product Template,Component,,,,,,,,,,,,,,0.0,0.0
False,589,Reseller Program Enrollment Fee,Component,,,,,,,,,,,,,,0.0,0.0
False,3789,Reseller Sandbox Server,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2523,Retail Product Template,Component,,,,,,,,,,,,,,0.0,0.0
False,687,Roblox DB Server ( Dual CPU),TLS,,,,,,,,,,6254.87,0.0,,,,
False,688,Roblox DB Server ( Single CPU),TLS,,,,,,,,,,5483.99,0.0,,,,
False,761,Roblox Test Server,TLS,,,,,,,,,,668.53,0.0,,,,
False,686,Roblox Web Server,TLS,,,,,,,,,,789.04,0.0,,,,
False,2074,Rock Hippo CentOS 5.5,Component,,,,,,,,0.0,0.0,,,,,0.0,0.0
False,5945,Rocky Linux 8 Virtual Server,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,5946,Rocky Linux 9 Virtual Server,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,5021,Rush Order,Component,,,,,,,,0.0,300.0,0.0,300.0,,,,
False,5127,Rush Order,Component,,,,,,,,,,0.0,0.0,,,,
False,3478,Rush Set-Up (24-hours),Component,,,,,,,,0.0,1000.0,0.0,1350.0,,,0.0,850.0
False,2040,S60 2 Port 10GbE SFP+ Module,Component,,,,,,,,0.0,0.0,0.0,0.0,,,,
False,2039,S60 2 Port 12Gbps Stacking Module,Component,,,,,,,,0.0,0.0,0.0,0.0,,,,
False,2239,SAN (Fibre Channel) 100GB,Component,,,,,,,,,,,,,,0.0,0.0
False,2527,SAN (Fibre Channel) 20GB,Component,,,,,,,,,,,,,,0.0,0.0
False,2240,SAN (Fibre Channel) 50GB,Component,,,,,,,,,,,,,,0.0,0.0
False,2528,SAN (Fibre Channel) Set Up,Component,,,,,,,,,,,,,,0.0,0.0
False,2241,SAN (Fibre Channel) Single Port,Component,,,,,,,,,,,,,,0.0,0.0
False,1265,SAN - HDD - Basic Performance,TLS,,,,,,,,0.0,0.0,,,,,0.0,0.0
False,5341,SAN Management,Component,,,,,,,,,,234.6,0.0,,,,
False,24,SAN Storage,TLS,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1114,SAN Storage - 100 GB,Component,,,,,,,,200.0,0.0,,,,,,
False,1541,SAN Storage - 50 GB,Component,,,,,,,,100.0,0.0,,,,,,
False,693,SAN Storage - CIFS,TLS,,,,,,,,,,0.0,0.0,,,,
False,2755,SAN Storage [Per GB],Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2242,SAN space FC 250GB SAS,Component,,,,,,,,,,,,,,0.0,0.0
False,2529,SAN space: 1000GB SAS,Component,,,,,,,,,,,,,,0.0,0.0
False,2530,SAN space: 1000GB SATA,Component,,,,,,,,,,,,,,0.0,0.0
False,2531,SAN space: 100GB SAS,Component,,,,,,,,,,,,,,0.0,0.0
False,2532,SAN space: 100GB SATA,Component,,,,,,,,,,,,,,0.0,0.0
False,2533,SAN space: 20GB SAS,Component,,,,,,,,,,,,,,0.0,0.0
False,2243,SAN space: 250GB SAS,Component,,,,,,,,,,,,,,0.0,0.0
False,2534,SAN space: 250GB SATA,Component,,,,,,,,,,,,,,0.0,0.0
False,2244,SAN space: 2x fibre connection,Component,,,,,,,,,,,,,,0.0,0.0
False,2397,SAN space: 300GB,Component,,,,,,,,,,,,,,0.0,0.0
False,2245,SAN space: 500GB SAS,Component,,,,,,,,,,,,,,0.0,0.0
False,2246,SAN space: 500GB SATA,Component,,,,,,,,,,,,,,0.0,0.0
False,2247,SAN space: 50GB SAS,Component,,,,,,,,,,,,,,0.0,0.0
False,2248,SAN space: 50GB SATA,Component,,,,,,,,,,,,,,0.0,0.0
False,2249,SAN space: 750GB SAS,Component,,,,,,,,,,,,,,0.0,0.0
False,2535,SAN space: 750GB SATA,Component,,,,,,,,,,,,,,0.0,0.0
False,2250,SAN: 2x fibre connection,Component,,,,,,,,,,,,,,0.0,0.0
False,2251,SAN: iSCSI connectivity,Component,,,,,,,,,,,,,,0.0,0.0
False,5493,SAS Additional Capacity - 100 GiB,Component,,,,,,,,5.0,0.0,,,,,6.0,0.0
False,5521,SAS Additional Capacity - 10500 GiB,Component,,,,,,,,525.0,0.0,,,,,,
False,5522,SAS Additional Capacity - 11000 GiB,Component,,,,,,,,550.0,0.0,,,,,,
False,5523,SAS Additional Capacity - 11500 GiB,Component,,,,,,,,575.0,0.0,,,,,,
False,5525,SAS Additional Capacity - 12500 GiB,Component,,,,,,,,625.0,0.0,,,,,,
False,5526,SAS Additional Capacity - 13000 GiB,Component,,,,,,,,650.0,0.0,,,,,,
False,5527,SAS Additional Capacity - 13500 GiB,Component,,,,,,,,675.0,0.0,,,,,,
False,5528,SAS Additional Capacity - 14000 GiB,Component,,,,,,,,700.0,0.0,,,,,,
False,5529,SAS Additional Capacity - 14500 GiB,Component,,,,,,,,725.0,0.0,,,,,,
False,5503,SAS Additional Capacity - 1500 GiB,Component,,,,,,,,75.0,0.0,,,,,,
False,5530,SAS Additional Capacity - 15000 GiB,Component,,,,,,,,750.0,0.0,,,,,,
False,5531,SAS Additional Capacity - 15500 GiB,Component,,,,,,,,775.0,0.0,,,,,,
False,5532,SAS Additional Capacity - 16000 GiB,Component,,,,,,,,800.0,0.0,,,,,,
False,5494,SAS Additional Capacity - 200 GiB,Component,,,,,,,,10.0,0.0,,,,,,
False,5504,SAS Additional Capacity - 2000 GiB,Component,,,,,,,,100.0,0.0,,,,,120.0,0.0
False,6010,SAS Additional Capacity - 250 GiB,Component,,,,,,,,,,,,,,15.0,0.0
False,5505,SAS Additional Capacity - 2500 GiB,Component,,,,,,,,125.0,0.0,,,,,,
False,5495,SAS Additional Capacity - 300 GiB,Component,,,,,,,,15.0,0.0,,,,,,
False,5506,SAS Additional Capacity - 3000 GiB,Component,,,,,,,,150.0,0.0,,,,,,
False,5507,SAS Additional Capacity - 3500 GiB,Component,,,,,,,,175.0,0.0,,,,,,
False,5496,SAS Additional Capacity - 400 GiB,Component,,,,,,,,20.0,0.0,,,,,,
False,5509,SAS Additional Capacity - 4500 GiB,Component,,,,,,,,225.0,0.0,,,,,,
False,5497,SAS Additional Capacity - 500 GiB,Component,,,,,,,,25.0,0.0,,,,,30.0,0.0
False,5511,SAS Additional Capacity - 5500 GiB,Component,,,,,,,,275.0,0.0,,,,,,
False,5498,SAS Additional Capacity - 600 GiB,Component,,,,,,,,30.0,0.0,,,,,,
False,5512,SAS Additional Capacity - 6000 GiB,Component,,,,,,,,300.0,0.0,,,,,,
False,5513,SAS Additional Capacity - 6500 GiB,Component,,,,,,,,325.0,0.0,,,,,,
False,5499,SAS Additional Capacity - 700 GiB,Component,,,,,,,,35.0,0.0,,,,,,
False,5514,SAS Additional Capacity - 7000 GiB,Component,,,,,,,,350.0,0.0,,,,,,
False,5515,SAS Additional Capacity - 7500 GiB,Component,,,,,,,,375.0,0.0,,,,,,
False,5500,SAS Additional Capacity - 800 GiB,Component,,,,,,,,40.0,0.0,,,,,,
False,5516,SAS Additional Capacity - 8000 GiB,Component,,,,,,,,400.0,0.0,,,,,,
False,5517,SAS Additional Capacity - 8500 GiB,Component,,,,,,,,425.0,0.0,,,,,,
False,5501,SAS Additional Capacity - 900 GiB,Component,,,,,,,,45.0,0.0,,,,,,
False,5518,SAS Additional Capacity - 9000 GiB,Component,,,,,,,,450.0,0.0,,,,,,
False,5519,SAS Additional Capacity - 9500 GiB,Component,,,,,,,,475.0,0.0,,,,,,
False,5731,SATA Additional Capacity - 60000 GiB,Component,,,,,,,,,,,,,,1300.0,0.0
False,1991,SC Optical Fiber Termination,Component,,,,,,,,,,,,,,0.0,100.0
False,3180,SFP 1000 BASE-T Gigabit Ethernet module,Component,,,,,,,,14.0,0.0,16.5,0.0,,,9.5,0.0
False,2727,SFP+ 10GBase-LR 10 Gigabit Ethernet Optics on SMF,Component,,,,,,,,60.0,0.0,60.0,0.0,,,47.0,0.0
False,2728,SFP+ 10GBase-SR 10 Gigabit Ethernet Optics on MMF,Component,,,,,,,,45.0,0.0,,,,,,
False,3922,SFP+ 10GBase-SR 10 Gigabit Ethernet Optics on SMF,Component,,,,,,,,270.0,0.0,365.0,0.0,,,215.0,0.0
False,826,SHAZAM 2027GR-TRF 2U,TLS,,,,,,,,,,306.0,0.0,,,150.0,0.0
False,391,SM 10 Blade Enclosure,TLS,,,,,,,,,,0.0,0.0,,,,
False,1542,SM 4U GPU Chassis,Component,,,,,,,,,,0.0,0.0,,,,
False,401,SM 4U Tower 1400W PS,TLS,,,,,,,,,,596.3,0.0,,,,
False,126,SM Plan 1,TLS,,,,,,,,49.0,0.0,,,,,,
False,1838,SM SuperServer 6027R-3RF4+,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2672,SMART Vertical Power Bars 16A,Component,,,,,,,,,,,,,,0.0,675.0
False,2673,SMART Vertical Power Bars 32A,Component,,,,,,,,,,,,,,0.0,1200.0
False,3783,"SPC Card for SRX 3000, 1 CPU, 1 Ghz, 4 GB Memory",Component,,,,,,,,1750.0,0.0,2100.0,0.0,,,1300.0,0.0
False,1072,SQL 2000 Standard,Component,,,,,,,,250.0,0.0,,,,,,
False,1102,SQL 2005 Enterprise (Single-proc),Component,,,,,,,,0.0,0.0,,,,,,
False,1556,SQL 2005 Enterprise 64 bit - Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1061,SQL 2005 Standard (1-proc),Component,,,,,,,,250.0,0.0,,,,,,
False,1059,SQL 2005 Standard (2-proc),Component,,,,,,,,230.0,0.0,,,,,,
False,1555,SQL 2005 Standard 64 bit - Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1060,SQL 2005 Work Group (1-proc),Component,,,,,,,,60.0,0.0,,,,,,
False,1129,SQL 2008 Enterprise,Component,,,,,,,,850.0,0.0,,,,,,
False,1558,SQL 2008 R2 Enterprise 64 bit - Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1557,SQL 2008 R2 Standard 64 bit - Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1820,SQL 2008 Standard 64 bit Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1128,SQL 2008 Workgroup,Component,,,,,,,,100.0,0.0,,,,,,
False,2733,SQL 2012 Enterprise - Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2734,SQL 2012 Standard - Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3051,SQL 2014 Enterprise - Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3722,SQL 2016 Enterprise - Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,4171,SQL 2017 Enterprise - Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,4928,SQL 2019 Standard - Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1123,SQL Backup - VIA,Component,,,,,,,,75.0,0.0,,,,,,
False,5331,SQL Database Management,Component,,,,,,,,,,202.5,0.0,,,,
False,2205,SQL Licence on DR Server,Component,,,,,,,,,,,,,,0.0,0.0
False,2391,SQL Licenses ( Customer license),Component,,,,,,,,,,,,,,0.0,0.0
False,3684,SQL Server  2008 R2 Standard  (Passive),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,129,SQL Server 2005 Enterprise Edition,Component,,,,,,,,990.0,0.0,1140.0,0.0,,,695.0,0.0
False,130,SQL Server 2005 Enterprise Edition,Component,,,,,,,,1980.0,0.0,2280.0,0.0,,,1390.0,0.0
False,127,SQL Server 2005 Enterprise Edition 32-bit,Component,,,,,,,,990.0,0.0,1140.0,0.0,,,695.0,0.0
False,128,SQL Server 2005 Enterprise Edition 32-bit,Component,,,,,,,,1980.0,0.0,2280.0,0.0,,,1390.0,0.0
False,3313,SQL Server 2005 Enterprise Edition 4 Cores (2 x 2 Pack),Component,,,,,,,,1270.0,0.0,1655.0,0.0,,,833.0,0.0
False,3314,SQL Server 2005 Enterprise Edition 6 Cores (3 x 2 Pack),Component,,,,,,,,1905.0,0.0,2482.5,0.0,,,1249.5,0.0
False,3315,SQL Server 2005 Enterprise Edition 8 Cores (4 x 2 Pack),Component,,,,,,,,2540.0,0.0,3310.0,0.0,,,1666.0,0.0
False,133,SQL Server 2005 Standard Edition,Component,,,,,,,,650.0,0.0,745.0,0.0,,,450.0,0.0
False,132,SQL Server 2005 Standard Edition 32-bit,Component,,,,,,,,325.0,0.0,375.0,0.0,,,225.0,0.0
False,134,SQL Server 2005 Standard Edition 64-bit,Component,,,,,,,,325.0,0.0,375.0,0.0,,,225.0,0.0
False,135,SQL Server 2005 Standard Edition 64-bit,Component,,,,,,,,500.0,0.0,575.0,0.0,,,,
False,3238,SQL Server 2005 Standard Edition 64-bit,Component,,,,,,,,332.0,0.0,432.0,0.0,,,217.0,0.0
False,3239,SQL Server 2005 Standard Edition 64-bit,Component,,,,,,,,498.0,0.0,648.0,0.0,,,325.5,0.0
False,3240,SQL Server 2005 Standard Edition 64-bit,Component,,,,,,,,664.0,0.0,864.0,0.0,,,,
False,136,SQL Server 2005 Workgroup Edition,Component,,,,,,,,75.0,0.0,87.0,0.0,,,53.0,0.0
False,137,SQL Server 2005 Workgroup Edition,Component,,,,,,,,125.0,0.0,144.0,0.0,,,90.0,0.0
False,888,SQL Server 2008 Enterprise Edition,Component,,,,,,,,1980.0,0.0,1980.0,0.0,,,1390.0,0.0
False,889,SQL Server 2008 Enterprise Edition,Component,,,,,,,,990.0,0.0,1140.0,0.0,,,695.0,0.0
False,3307,SQL Server 2008 Enterprise Edition 12 Cores (6 x 2 Pack),Component,,,,,,,,3810.0,0.0,4965.0,0.0,,,2499.0,0.0
False,3308,SQL Server 2008 Enterprise Edition 16 Cores (8 x 2 Pack),Component,,,,,,,,5080.0,0.0,6620.0,0.0,,,3332.0,0.0
False,502,SQL Server 2008 Enterprise Edition 32-bit,Component,,,,,,,,1485.0,0.0,1710.0,0.0,,,1040.0,0.0
False,3304,SQL Server 2008 Enterprise Edition 4 Cores (2 x 2 Pack),Component,,,,,,,,1270.0,0.0,1655.0,0.0,,,833.0,0.0
False,3305,SQL Server 2008 Enterprise Edition 6 Cores (3 x 2 Pack),Component,,,,,,,,1905.0,0.0,2482.5,0.0,,,1249.0,0.0
False,503,SQL Server 2008 Enterprise Edition 64-bit,Component,,,,,,,,1485.0,0.0,1710.0,0.0,,,1040.0,0.0
False,3306,SQL Server 2008 Enterprise Edition 8 Cores (4 x 2 Pack),Component,,,,,,,,2540.0,0.0,3310.0,0.0,,,1666.0,0.0
False,1363,SQL Server 2008 Enterprise R2 - Passive Node,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1593,SQL Server 2008 Enterprise R2 ]64 bit (up to 4 vCPU)-Single Proc,Component,,,,,,,,1485.0,0.0,1710.0,0.0,,,1040.0,0.0
False,3288,SQL Server 2008 R2 Enterprise Edition 10 Cores (5 x 2 Pack),Component,,,,,,,,3492.5,0.0,4551.25,0.0,,,2290.75,0.0
False,3289,SQL Server 2008 R2 Enterprise Edition 12 Cores (6 x 2 Pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,4010,SQL Server 2008 R2 Enterprise Edition 14 Cores (7 x 2 Pack),Component,,,,,,,,4889.5,0.0,6371.75,0.0,,,3206.5,0.0
False,3290,SQL Server 2008 R2 Enterprise Edition 16 Cores (8 x 2 Pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3291,SQL Server 2008 R2 Enterprise Edition 20 Cores (10 x 2 Pack),Component,,,,,,,,6985.0,0.0,9102.5,0.0,,,4581.5,0.0
False,3292,SQL Server 2008 R2 Enterprise Edition 24 Cores (12 x 2 Pack),Component,,,,,,,,8382.0,0.0,10923.0,0.0,,,5497.8,0.0
False,3293,SQL Server 2008 R2 Enterprise Edition 28 Cores (14 x 2 Pack),Component,,,,,,,,9779.0,0.0,11585.0,0.0,,,6414.1,0.0
False,3339,SQL Server 2008 R2 Enterprise Edition 32 Cores (16 x 2 Pack),Component,,,,,,,,11176.0,0.0,14564.0,0.0,,,7330.4,0.0
False,3285,SQL Server 2008 R2 Enterprise Edition 4 Cores (2 x 2 Pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3286,SQL Server 2008 R2 Enterprise Edition 6 Cores (3 x 2 Pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3287,SQL Server 2008 R2 Enterprise Edition 8 Cores (4 x 2 Pack),Component,,,,,,,,2794.0,0.0,3641.0,0.0,,,1832.6,0.0
False,3243,SQL Server 2008 R2 Standard Edition 10 Cores (5 x 2 Pack),Component,,,,,,,,913.0,0.0,1188.0,0.0,,,596.75,0.0
False,3244,SQL Server 2008 R2 Standard Edition 12 Cores (6 x 2 Pack),Component,,,,,,,,1095.6,0.0,1425.6,0.0,,,716.1,0.0
False,4013,SQL Server 2008 R2 Standard Edition 14 Core (7 x 2 pack),Component,,,,,,,,1278.2,0.0,1663.2,0.0,,,835.45,0.0
False,3245,SQL Server 2008 R2 Standard Edition 16 Cores (8 x 2 Pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3246,SQL Server 2008 R2 Standard Edition 20 Cores (10 x 2 Pack),Component,,,,,,,,1660.0,0.0,2160.0,0.0,,,1085.0,0.0
False,3247,SQL Server 2008 R2 Standard Edition 24 Cores (12 x 2 Pack),Component,,,,,,,,1992.0,0.0,2592.0,0.0,,,1302.0,0.0
False,3248,SQL Server 2008 R2 Standard Edition 28 Cores (14 x 2 Pack),Component,,,,,,,,2324.0,0.0,3024.0,0.0,,,1519.0,0.0
False,3241,SQL Server 2008 R2 Standard Edition 6 Cores (3 x 2 Pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3242,SQL Server 2008 R2 Standard Edition 8 Cores (4 x 2 Pack),Component,,,,,,,,730.4,0.0,950.4,0.0,,,477.4,0.0
False,3277,SQL Server 2008 R2 Web Edition 10 Core license,Component,,,,,,,,55.0,0.0,70.0,0.0,,,35.0,0.0
False,3278,SQL Server 2008 R2 Web Edition 12 Core license,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3279,SQL Server 2008 R2 Web Edition 16 Core license,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3275,SQL Server 2008 R2 Web Edition 6 Core license,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3276,SQL Server 2008 R2 Web Edition 8 Core license,Component,,,,,,,,44.0,0.0,56.0,0.0,,,28.0,0.0
False,2542,SQL Server 2008 Standard 1CPU Charity,Component,,,,,,,,,,,,,,0.0,0.0
False,840,SQL Server 2008 Standard Edition,Component,,,,,,,,650.0,0.0,750.0,0.0,,,450.0,0.0
False,892,SQL Server 2008 Standard Edition,Component,,,,,,,,325.0,0.0,375.0,0.0,,,225.0,0.0
False,3302,SQL Server 2008 Standard Edition 12 Cores (6 x 2 Pack),Component,,,,,,,,996.0,0.0,1296.0,0.0,,,651.0,0.0
False,3303,SQL Server 2008 Standard Edition 16 Cores (8 x 2 Pack),Component,,,,,,,,1328.0,0.0,1728.0,0.0,,,868.0,0.0
False,3299,SQL Server 2008 Standard Edition 4 Cores (2 x 2 Pack),Component,,,,,,,,332.0,0.0,432.0,0.0,,,217.0,0.0
False,3300,SQL Server 2008 Standard Edition 6 Cores (3 x 2 Pack),Component,,,,,,,,498.0,0.0,648.0,0.0,,,325.5,0.0
False,3301,SQL Server 2008 Standard Edition 6 Cores (3 x 2 Pack),Component,,,,,,,,664.0,0.0,864.0,0.0,,,434.0,0.0
False,841,SQL Server 2008 Web Edition,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,891,SQL Server 2008 Web Edition,Component,,,,,,,,25.0,0.0,29.0,0.0,,,21.0,0.0
False,3297,SQL Server 2008 Web Edition 12 Core license (6 x 2 pack),Component,,,,,,,,66.0,0.0,84.0,0.0,,,42.0,0.0
False,3298,SQL Server 2008 Web Edition 16 Core license (8 x 2 pack),Component,,,,,,,,88.0,0.0,112.0,0.0,,,56.0,0.0
False,3294,SQL Server 2008 Web Edition 4 Core license (2 x 2 pack),Component,,,,,,,,22.0,0.0,28.0,0.0,,,14.0,0.0
False,3295,SQL Server 2008 Web Edition 6 Core license (3 x 2 pack),Component,,,,,,,,33.0,0.0,42.0,0.0,,,21.0,0.0
False,3296,SQL Server 2008 Web Edition 8 Core license (4 x 2 pack),Component,,,,,,,,44.0,0.0,56.0,0.0,,,28.0,0.0
False,890,SQL Server 2008 Workgroup Edition,Component,,,,,,,,75.0,0.0,87.0,0.0,,,53.0,0.0
False,843,SQL Server 2008 Workgroup Edition Dual CPU,Component,,,,,,,,125.0,0.0,144.0,0.0,,,90.0,0.0
False,1627,SQL Server 2012 - Beta Release,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1873,SQL Server 2012 Enterprise - Virtual,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3584,SQL Server 2012 Enterprise 4 Core license (2 x 2 pack) Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3585,SQL Server 2012 Enterprise 6 Core license (3 x 2 pack) Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2692,SQL Server 2012 Enterprise Ed. 6 Core license (3 x 2) Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,,
False,2627,SQL Server 2012 Enterprise Ed. 8 Core license (4 x 2) Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3004,SQL Server 2012 Enterprise Ed. 8 Core license (4 x 2) Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3281,SQL Server 2012 Enterprise Edition 10 Core license (5 x 2 pack),Component,,,,,,,,3492.5,0.0,4551.25,0.0,,,2290.75,0.0
False,2814,SQL Server 2012 Enterprise Edition 12 Core license (6 x 2 pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3060,SQL Server 2012 Enterprise Edition 14 Core license (7 x 2 pack),Component,,,,,,,,4889.5,0.0,6372.85,0.0,,,3206.5,0.0
False,3071,SQL Server 2012 Enterprise Edition 16 Core license,Component,,,,,,,,5940.0,0.0,6840.0,0.0,,,4160.0,0.0
False,3038,SQL Server 2012 Enterprise Edition 16 Core license (8 x 2 pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2815,SQL Server 2012 Enterprise Edition 2 Core license (1 x 2 pack),Component,,,,,,,,445.0,0.0,515.0,0.0,,,347.5,0.0
False,3282,SQL Server 2012 Enterprise Edition 20 Core license (10 x 2 pack),Component,,,,,,,,6985.0,0.0,9102.5,0.0,,,4581.5,0.0
False,3062,SQL Server 2012 Enterprise Edition 24 Core license (12 x 2 pack),Component,,,,,,,,8382.0,0.0,10923.0,0.0,,,5497.8,0.0
False,3065,SQL Server 2012 Enterprise Edition 28 Core license (14 x 2 pack),Component,,,,,,,,9779.0,0.0,12743.5,0.0,,,6414.1,0.0
False,3338,SQL Server 2012 Enterprise Edition 32 Core license (16 x 2 pack),Component,,,,,,,,11176.0,0.0,14564.0,0.0,,,7330.4,0.0
False,1871,SQL Server 2012 Enterprise Edition 4 Core license,Component,,,,,,,,1485.0,0.0,1710.0,0.0,,,1040.0,0.0
False,1848,SQL Server 2012 Enterprise Edition 4 Core license pack,Component,,,,,,,,1397.0,0.0,1820.5,0.0,,,916.3,0.0
False,1872,SQL Server 2012 Enterprise Edition 6 Core license,Component,,,,,,,,990.0,0.0,2565.0,0.0,,,1560.0,0.0
False,1849,SQL Server 2012 Enterprise Edition 6 Core license (3 x 2 pack),Component,,,,,,,,2095.5,0.0,2730.75,0.0,,,1374.45,0.0
False,1884,SQL Server 2012 Enterprise Edition 8 Core license,Component,,,,,,,,2815.0,0.0,3240.0,0.0,,,1870.0,0.0
False,1877,SQL Server 2012 Enterprise Edition 8 Core license (4 x 2 pack),Component,,,,,,,,2952.0,0.0,4044.0,0.0,,,2273.0,0.0
False,3758,SQL Server 2012 Enterprise Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2824,SQL Server 2012 Express Edition 12 Core license (6 x 2 pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1846,SQL Server 2012 Express Edition 4 Core license,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1843,SQL Server 2012 Express Edition 6 Core license,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1878,SQL Server 2012 Express Edition 8 Core license (4 x 2 pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3683,SQL Server 2012 Standard (Passive),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2626,SQL Server 2012 Standard Ed. 8 Core license (4 x 2) Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,,
False,2625,SQL Server 2012 Standard Edi. 6 Core license (3 x 2) Passive,Component,,,,,,,,0.0,0.0,0.0,0.0,,,,
False,4012,SQL Server 2012 Standard Edition 10 Cores (5 x 2 Pack),Component,,,,,,,,913.0,0.0,1188.0,0.0,,,596.75,0.0
False,2825,SQL Server 2012 Standard Edition 12 Core license (6 x 2 pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3039,SQL Server 2012 Standard Edition 16 Core license (8 x 2 pack),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2827,SQL Server 2012 Standard Edition 2 Core license (1 x 2 pack),Component,,,,,,,,162.5,0.0,187.5,0.0,,,112.5,0.0
False,3316,SQL Server 2012 Standard Edition 20 Core license (10 x 2 pack),Component,,,,,,,,1660.0,0.0,2160.0,0.0,,,1085.0,0.0
False,3165,SQL Server 2012 Standard Edition 24 Core license (12 x 2 pack),Component,,,,,,,,1950.0,0.0,2250.0,0.0,,,1350.0,0.0
False,3167,SQL Server 2012 Standard Edition 28 Core license (14 x 2 pack),Component,,,,,,,,2324.0,0.0,3024.0,0.0,,,1519.0,0.0
False,2944,SQL Server 2012 Standard- Customer Supplied,Component,,,,,,,,0.0,0.0,,,,,,
False,1874,SQL Server 2012 Standard- Virtual,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1875,SQL Server 2012 Web - Virtual,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
